-94.29602,29.58266
-94.29669,29.5824
-94.29732,29.58216
-94.29796,29.58191
-94.29859,29.58166
-94.29923,29.58141
-94.29987,29.58116
-94.3005,29.58092
-94.30117,29.58066
-94.30184,29.58039
-94.30247,29.58015
-94.30312,29.5799
-94.30374,29.57965
-94.30438,29.57941
-94.30501,29.57916
-94.30564,29.57892
-94.3063,29.57866
-94.30689,29.57843
-94.30701,29.57838
-94.30762,29.57815
-94.30827,29.57789
-94.30889,29.57765
-94.30953,29.5774
-94.31016,29.57715
-94.31079,29.57691
-94.31144,29.57666
-94.31203,29.57643
-94.31218,29.57637
-94.31265,29.57619
-94.31348,29.57586
-94.31412,29.57561
-94.31477,29.57536
-94.31541,29.57511
-94.31606,29.57487
-94.3167,29.57462
-94.31735,29.57438
-94.31799,29.57413
-94.31864,29.57389
-94.31929,29.57364
-94.31993,29.5734
-94.32058,29.57315
-94.32122,29.57291
-94.32187,29.57267
-94.32252,29.57242
-94.32316,29.57218
-94.32381,29.57193
-94.32453,29.57166
-94.3251,29.57144
-94.32567,29.57123
-94.32625,29.57101
-94.32683,29.57079
-94.32741,29.57057
-94.32798,29.57035
-94.32856,29.57013
-94.32914,29.56991
-94.32972,29.5697
-94.3303,29.56948
-94.33087,29.56926
-94.33145,29.56904
-94.33203,29.56882
-94.33261,29.5686
-94.33319,29.56838
-94.33376,29.56816
-94.33434,29.56795
-94.33492,29.56773
-94.3355,29.56751
-94.33608,29.56729
-94.33665,29.56707
-94.33723,29.56685
-94.33781,29.56663
-94.33839,29.56641
-94.33897,29.56619
-94.33954,29.56598
-94.34012,29.56576
-94.3407,29.56554
-94.34128,29.56532
-94.34186,29.5651
-94.34244,29.56488
-94.34302,29.56466
-94.3436,29.56444
-94.34417,29.56422
-94.34475,29.564
-94.34533,29.56378
-94.34591,29.56357
-94.34648,29.56335
-94.34706,29.56313
-94.34764,29.56291
-94.34822,29.56269
-94.3488,29.56247
-94.34937,29.56225
-94.34995,29.56204
-94.35053,29.56182
-94.35111,29.5616
-94.35169,29.56138
-94.35227,29.56116
-94.35284,29.56094
-94.35342,29.56073
-94.354,29.56051
-94.35458,29.56029
-94.35516,29.56007
-94.35573,29.55985
-94.35631,29.55963
-94.35689,29.55942
-94.35747,29.5592
-94.35805,29.55898
-94.35862,29.55876
-94.3592,29.55854
-94.35978,29.55832
-94.36036,29.5581
-94.36094,29.55789
-94.36151,29.55767
-94.36209,29.55745
-94.36267,29.55723
-94.36325,29.55701
-94.36383,29.55679
-94.36441,29.55658
-94.36498,29.55636
-94.36556,29.55614
-94.36614,29.55592
-94.36672,29.5557
-94.3673,29.55548
-94.36787,29.55527
-94.36845,29.55505
-94.36903,29.55483
-94.36961,29.55461
-94.37019,29.55439
-94.37076,29.55417
-94.37134,29.55395
-94.37192,29.55374
-94.3725,29.55352
-94.37308,29.5533
-94.37365,29.55308
-94.37418,29.55288
-94.37479,29.55265
-94.37541,29.55242
-94.37603,29.55218
-94.37662,29.55196
-94.37694,29.55184
-94.37736,29.55168
-94.37783,29.5515
-94.37816,29.55138
-94.37867,29.55119
-94.37907,29.55103
-94.37937,29.55092
-94.37997,29.55069
-94.38059,29.55046
-94.38121,29.55022
-94.38181,29.55
-94.3821,29.54989
-94.38251,29.54973
-94.38302,29.54954
-94.38334,29.54942
-94.38383,29.54923
-94.38426,29.54907
-94.38455,29.54896
-94.38515,29.54874
-94.38577,29.5485
-94.38639,29.54826
-94.38701,29.54803
-94.38726,29.54794
-94.38767,29.54778
-94.38822,29.54758
-94.38852,29.54746
-94.389,29.54728
-94.38944,29.54711
-94.38974,29.547
-94.39033,29.54678
-94.39095,29.54654
-94.39157,29.54631
-94.3922,29.54607
-94.39282,29.54583
-94.39341,29.54561
-94.3937,29.5455
-94.39416,29.54533
-94.39463,29.54515
-94.39493,29.54504
-94.3955,29.54482
-94.3959,29.54467
-94.39613,29.54458
-94.39675,29.54435
-94.39738,29.54411
-94.398,29.54388
-94.3986,29.54365
-94.39888,29.54354
-94.39932,29.54338
-94.39981,29.54319
-94.40011,29.54308
-94.40065,29.54287
-94.40106,29.54272
-94.40132,29.54262
-94.40193,29.54239
-94.40258,29.54214
-94.40313,29.54194
-94.40371,29.54172
-94.40428,29.5415
-94.40486,29.54128
-94.40544,29.54106
-94.40602,29.54084
-94.4066,29.54062
-94.40717,29.54041
-94.40775,29.54019
-94.40833,29.53997
-94.40891,29.53975
-94.40949,29.53953
-94.41006,29.53931
-94.41064,29.53909
-94.41122,29.53888
-94.4118,29.53866
-94.41238,29.53844
-94.41295,29.53822
-94.41353,29.538
-94.41411,29.53778
-94.41469,29.53756
-94.41526,29.53735
-94.41584,29.53713
-94.41642,29.53691
-94.417,29.53669
-94.41758,29.53647
-94.41815,29.53625
-94.41873,29.53603
-94.41931,29.53581
-94.41989,29.5356
-94.42046,29.53538
-94.42104,29.53516
-94.42162,29.53494
-94.4222,29.53472
-94.42278,29.5345
-94.42335,29.53428
-94.42393,29.53407
-94.42451,29.53385
-94.42509,29.53363
-94.42566,29.53341
-94.42624,29.53319
-94.42682,29.53297
-94.4274,29.53275
-94.42798,29.53253
-94.42855,29.53231
-94.42913,29.53209
-94.42971,29.53188
-94.43029,29.53166
-94.43086,29.53144
-94.43144,29.53122
-94.43202,29.531
-94.4326,29.53078
-94.43318,29.53056
-94.43375,29.53034
-94.43433,29.53012
-94.43491,29.5299
-94.43549,29.52968
-94.43606,29.52946
-94.43664,29.52924
-94.43722,29.52902
-94.4378,29.5288
-94.43837,29.52859
-94.43895,29.52837
-94.43953,29.52815
-94.44011,29.52793
-94.44068,29.52771
-94.44126,29.52749
-94.44184,29.52727
-94.44241,29.52705
-94.44299,29.52683
-94.44357,29.52661
-94.44415,29.52639
-94.44472,29.52617
-94.4453,29.52595
-94.4458,29.52576
-94.44639,29.52554
-94.44701,29.5253
-94.44763,29.52507
-94.44824,29.52484
-94.4485,29.52474
-94.4489,29.52459
-94.44945,29.52438
-94.44976,29.52426
-94.45023,29.52408
-94.45068,29.52391
-94.45097,29.5238
-94.45156,29.52358
-94.45218,29.52334
-94.45281,29.5231
-94.45343,29.52287
-94.45406,29.52263
-94.45465,29.5224
-94.45491,29.5223
-94.45538,29.52212
-94.45588,29.52193
-94.45614,29.52184
-94.45672,29.52161
-94.45736,29.52137
-94.45798,29.52114
-94.4586,29.5209
-94.45924,29.52066
-94.45985,29.52043
-94.46006,29.52035
-94.46053,29.52017
-94.46108,29.51996
-94.4613,29.51987
-94.46189,29.51965
-94.46253,29.51941
-94.46315,29.51917
-94.46378,29.51893
-94.46441,29.51869
-94.46503,29.51846
-94.46568,29.51821
-94.46627,29.51799
-94.46646,29.51791
-94.46704,29.51769
-94.46769,29.51745
-94.46832,29.51721
-94.46895,29.51697
-94.46958,29.51673
-94.47021,29.51649
-94.47086,29.51624
-94.47146,29.51601
-94.47161,29.51596
-94.47219,29.51574
-94.47285,29.51548
-94.47348,29.51525
-94.47412,29.515
-94.47475,29.51476
-94.47538,29.51452
-94.47603,29.51428
-94.47665,29.51404
-94.47677,29.514
-94.47733,29.51378
-94.4779,29.51357
-94.47803,29.51352
-94.47864,29.51328
-94.47929,29.51304
-94.47992,29.5128
-94.48055,29.51256
-94.48118,29.51232
-94.48181,29.51208
-94.48196,29.51202
-94.48247,29.51183
-94.48304,29.51161
-94.48322,29.51154
-94.48382,29.51132
-94.48447,29.51107
-94.48509,29.51083
-94.48572,29.51059
-94.48635,29.51035
-94.48697,29.51011
-94.48762,29.50987
-94.48819,29.50965
-94.48842,29.50957
-94.48899,29.50935
-94.48945,29.50917
-94.48964,29.5091
-94.49026,29.50886
-94.49089,29.50862
-94.49152,29.50839
-94.49214,29.50815
-94.49277,29.50791
-94.49335,29.50769
-94.49361,29.50759
-94.49412,29.50739
-94.49459,29.50722
-94.49484,29.50712
-94.49544,29.5069
-94.49612,29.50664
-94.49667,29.50643
-94.49725,29.50621
-94.49783,29.50599
-94.49841,29.50577
-94.49898,29.50555
-94.49956,29.50533
-94.50014,29.50511
-94.50071,29.50489
-94.50129,29.50467
-94.50187,29.50445
-94.50245,29.50423
-94.50302,29.50401
-94.5036,29.50379
-94.50418,29.50357
-94.50475,29.50335
-94.50533,29.50313
-94.50591,29.50291
-94.50649,29.50269
-94.50706,29.50247
-94.50764,29.50225
-94.50821,29.50202
-94.50878,29.50179
-94.50917,29.50164
-94.50958,29.50147
-94.51005,29.50128
-94.51038,29.50115
-94.51087,29.50095
-94.51128,29.50078
-94.51157,29.50067
-94.51216,29.50043
-94.51278,29.50018
-94.5134,29.49993
-94.514,29.49969
-94.51426,29.49958
-94.51467,29.49941
-94.51519,29.4992
-94.51549,29.49908
-94.51598,29.49888
-94.51642,29.49871
-94.51669,29.4986
-94.51728,29.49836
-94.5179,29.49811
-94.51852,29.49786
-94.51913,29.49761
-94.51963,29.49741
-94.5202,29.49718
-94.52077,29.49695
-94.52134,29.49672
-94.52191,29.49649
-94.52242,29.49628
-94.52311,29.49601
-94.52373,29.49575
-94.52437,29.4955
-94.52495,29.49526
-94.52515,29.49518
-94.52571,29.49496
-94.52618,29.49476
-94.52637,29.49469
-94.52698,29.49444
-94.52761,29.49419
-94.52822,29.49394
-94.52884,29.49369
-94.52946,29.49344
-94.53004,29.49321
-94.53032,29.49309
-94.53079,29.4929
-94.53124,29.49272
-94.53163,29.49257
-94.5322,29.49234
-94.53277,29.4921
-94.53334,29.49187
-94.53391,29.49164
-94.53448,29.49141
-94.53486,29.49126
-94.53542,29.49103
-94.5359,29.49084
-94.53608,29.49077
-94.53669,29.49052
-94.53732,29.49027
-94.53794,29.49002
-94.53856,29.48977
-94.53918,29.48951
-94.53976,29.48928
-94.54002,29.48917
-94.54051,29.48898
-94.54096,29.48879
-94.54124,29.48868
-94.54182,29.48845
-94.54249,29.48818
-94.54305,29.48795
-94.54362,29.48772
-94.54419,29.48749
-94.54477,29.48726
-94.54534,29.48703
-94.54591,29.4868
-94.54648,29.48656
-94.54705,29.48633
-94.54762,29.4861
-94.54819,29.48588
-94.54889,29.48559
-94.54947,29.48536
-94.54973,29.48525
-94.55022,29.48505
-94.55068,29.48487
-94.55094,29.48476
-94.55153,29.48452
-94.55216,29.48427
-94.55276,29.48402
-94.55338,29.48377
-94.554,29.48353
-94.55457,29.4833
-94.55505,29.4831
-94.55562,29.48287
-94.55619,29.48264
-94.55676,29.48241
-94.55733,29.48218
-94.5579,29.48195
-94.55847,29.48172
-94.55905,29.48149
-94.55962,29.48125
-94.56019,29.48102
-94.56076,29.48079
-94.56133,29.48056
-94.56185,29.48035
-94.56248,29.4801
-94.5631,29.47985
-94.56371,29.4796
-94.56429,29.47936
-94.56458,29.47925
-94.56503,29.47907
-94.5655,29.47888
-94.5658,29.47876
-94.56635,29.47853
-94.56674,29.47837
-94.56699,29.47827
-94.5676,29.47803
-94.56822,29.47778
-94.56876,29.47756
-94.56933,29.47733
-94.5699,29.4771
-94.57047,29.47686
-94.57104,29.47663
-94.57162,29.4764
-94.57219,29.47617
-94.57276,29.47594
-94.57333,29.47571
-94.57389,29.47548
-94.57425,29.47534
-94.57473,29.47514
-94.57519,29.47493
-94.57546,29.47481
-94.57602,29.47455
-94.57667,29.47425
-94.57722,29.474
-94.57778,29.47374
-94.57834,29.47348
-94.57876,29.47329
-94.57923,29.47307
-94.57964,29.47288
-94.58001,29.47271
-94.58056,29.47246
-94.58112,29.4722
-94.58168,29.47194
-94.58203,29.47178
-94.58245,29.47158
-94.58293,29.47137
-94.58335,29.47117
-94.5839,29.47092
-94.58446,29.47066
-94.58501,29.47041
-94.58567,29.4701
-94.58623,29.46984
-94.58668,29.46963
-94.58724,29.46938
-94.5878,29.46912
-94.58832,29.46888
-94.58894,29.46859
-94.58954,29.46832
-94.59002,29.4681
-94.59058,29.46784
-94.59114,29.46758
-94.59162,29.46736
-94.59222,29.46708
-94.59283,29.4668
-94.59341,29.46653
-94.59399,29.46627
-94.59448,29.46604
-94.59503,29.46579
-94.59559,29.46553
-94.5961,29.46529
-94.59669,29.46502
-94.5973,29.46474
-94.59781,29.4645
-94.59837,29.46425
-94.59893,29.46399
-94.5994,29.46377
-94.59997,29.46351
-94.60061,29.46321
-94.60115,29.46296
-94.60171,29.46271
-94.60227,29.46245
-94.6027,29.46225
-94.60319,29.46202
-94.6036,29.46184
-94.60394,29.46168
-94.60449,29.46142
-94.60505,29.46117
-94.60561,29.46091
-94.60598,29.46074
-94.60642,29.46053
-94.60688,29.46032
-94.60728,29.46014
-94.60784,29.45988
-94.60839,29.45962
-94.60894,29.45937
-94.60963,29.45905
-94.61019,29.45879
-94.61046,29.45867
-94.61091,29.45846
-94.61135,29.45826
-94.61173,29.45808
-94.61229,29.45783
-94.61284,29.45757
-94.6134,29.45731
-94.61369,29.45718
-94.61411,29.45698
-94.61466,29.45673
-94.61507,29.45654
-94.61563,29.45629
-94.61618,29.45603
-94.6167,29.45579
-94.61738,29.45548
-94.61797,29.4552
-94.61818,29.45511
-94.61862,29.4549
-94.61913,29.45467
-94.61952,29.45449
-94.61999,29.45427
-94.62064,29.45397
-94.62126,29.45369
-94.62185,29.45341
-94.62244,29.45314
-94.62286,29.45295
-94.62327,29.45276
-94.6239,29.45247
-94.62452,29.45218
-94.62512,29.4519
-94.62574,29.45162
-94.62629,29.45137
-94.62718,29.45095
-94.62778,29.45068
-94.62837,29.4504
-94.629,29.45011
-94.62959,29.44984
-94.6302,29.44956
-94.63064,29.44936
-94.63101,29.44918
-94.63162,29.4489
-94.63227,29.44861
-94.63285,29.44833
-94.63348,29.44804
-94.63403,29.44779
-94.6349,29.44739
-94.63552,29.4471
-94.63611,29.44683
-94.63675,29.44654
-94.63728,29.44629
-94.63815,29.44589
-94.63869,29.44564
-94.63877,29.4456
-94.63936,29.44533
-94.64002,29.44503
-94.64053,29.44479
-94.64139,29.4444
-94.64195,29.44413
-94.64258,29.44384
-94.64315,29.44358
-94.64327,29.44352
-94.64376,29.4433
-94.64463,29.4429
-94.64521,29.44263
-94.64582,29.44235
-94.64642,29.44207
-94.64653,29.44202
-94.64698,29.44181
-94.64788,29.4414
-94.64846,29.44113
-94.64907,29.44085
-94.64969,29.44056
-94.65029,29.44028
-94.65087,29.44002
-94.65105,29.43993
-94.6515,29.43973
-94.65235,29.43933
-94.65294,29.43906
-94.65354,29.43878
-94.65416,29.4385
-94.65429,29.43844
-94.6547,29.43825
-94.6556,29.43783
-94.6562,29.43755
-94.6568,29.43728
-94.65742,29.43699
-94.65795,29.43675
-94.65886,29.43632
-94.65945,29.43605
-94.66004,29.43578
-94.66068,29.43548
-94.6612,29.43525
-94.66203,29.43486
-94.66264,29.43458
-94.66318,29.43428
-94.66389,29.43381
-94.66465,29.43329
-94.66527,29.43287
-94.66574,29.43256
-94.66624,29.43222
-94.66674,29.43188
-94.66724,29.43155
-94.66774,29.43121
-94.66811,29.43096
-94.66849,29.4307
-94.66882,29.43048
-94.66921,29.43021
-94.66976,29.42984
-94.67023,29.42952
-94.67073,29.42919
-94.67123,29.42885
-94.67173,29.42851
-94.67222,29.42818
-94.67272,29.42784
-94.67321,29.42751
-94.67376,29.42714
-94.67426,29.4268
-94.67471,29.4265
-94.67521,29.42616
-94.67571,29.42582
-94.6762,29.42549
-94.6767,29.42515
-94.6772,29.42482
-94.6777,29.42448
-94.67819,29.42414
-94.67869,29.42381
-94.67919,29.42347
-94.67969,29.42313
-94.68018,29.4228
-94.68068,29.42246
-94.68118,29.42213
-94.68168,29.42179
-94.68218,29.42145
-94.68269,29.42111
-94.68318,29.42077
-94.68368,29.42043
-94.68418,29.4201
-94.68468,29.41976
-94.68517,29.41943
-94.68567,29.41909
-94.68617,29.41875
-94.6865,29.41853
-94.68685,29.4183
-94.68726,29.41801
-94.68766,29.41774
-94.68816,29.41741
-94.68866,29.41707
-94.68916,29.41674
-94.68965,29.4164
-94.69012,29.41608
-94.6907,29.41569
-94.69147,29.41517
-94.6921,29.41475
-94.69256,29.41443
-94.69306,29.4141
-94.69356,29.41376
-94.69406,29.41342
-94.69456,29.41308
-94.69504,29.41273
-94.69549,29.41235
-94.69594,29.41196
-94.69639,29.41158
-94.69684,29.4112
-94.6973,29.41081
-94.69776,29.41042
-94.69821,29.41003
-94.69866,29.40965
-94.69911,29.40926
-94.69956,29.40888
-94.70002,29.40849
-94.70047,29.40811
-94.70081,29.40782
-94.70128,29.40742
-94.70195,29.40685
-94.70258,29.4063
-94.70322,29.40576
-94.70386,29.40522
-94.70449,29.40468
-94.70512,29.40408
-94.70543,29.40368
-94.70581,29.40321
-94.70637,29.40251
-94.70668,29.40211
-94.70677,29.402
-94.70713,29.40155
-94.70749,29.40111
-94.70754,29.40104
-94.70791,29.40057
-94.70845,29.39989
-94.70879,29.39947
-94.70921,29.39894
-94.70959,29.39847
-94.70983,29.39816
-94.71014,29.39778
-94.71053,29.39728
-94.71091,29.39681
-94.71131,29.3963
-94.71171,29.39581
-94.71199,29.39546
-94.71226,29.39511
-94.71264,29.39464
-94.71308,29.39409
-94.71342,29.39365
-94.71364,29.39338
-94.7139,29.39306
-94.71422,29.39265
-94.71439,29.39244
-94.71473,29.39202
-94.71502,29.39165
-94.71522,29.3914
-94.71557,29.39096
-94.71597,29.39046
-94.71623,29.39001
-94.71643,29.38962
-94.71669,29.38912
-94.71695,29.38862
-94.71716,29.38821
-94.71741,29.38773
-94.71759,29.38739
-94.71773,29.38712
-94.71798,29.38662
-94.71824,29.38612
-94.7185,29.38562
-94.71876,29.38512
-94.71902,29.38462
-94.71927,29.38412
-94.71958,29.38352
-94.71984,29.38302
-94.72005,29.38261
-94.72031,29.38211
-94.72057,29.38161
-94.72077,29.38122
-94.721,29.38077
-94.72119,29.38041
-94.72134,29.38011
-94.7216,29.37961
-94.72186,29.37911
-94.7221,29.37864
-94.72238,29.3781
-94.72265,29.37757
-94.72289,29.37711
-94.72315,29.37661
-94.72341,29.37611
-94.72366,29.37561
-94.72392,29.37511
-94.72418,29.37461
-94.72444,29.37411
-94.7247,29.37361
-94.72496,29.37311
-94.72521,29.37261
-94.72545,29.3721
-94.72568,29.37159
-94.72591,29.37108
-94.72614,29.37057
-94.72636,29.37007
-94.72662,29.3695
-94.72686,29.36898
-94.72706,29.36853
-94.72719,29.36825
-94.72735,29.36789
-94.72757,29.3674
-94.72776,29.367
-94.7279,29.36668
-94.7281,29.36625
-94.7283,29.3658
-94.72845,29.36546
-94.72868,29.36495
-94.72891,29.36444
-94.72911,29.36401
-94.72935,29.36347
-94.72962,29.36289
-94.72981,29.36246
-94.73007,29.36188
-94.73033,29.36131
-94.73051,29.36091
